user,tweets,labels,follows
user26,b'@AdamSchiffCA has arranged murders. He is pals w Eric. He needs protection https://t.co/lzMAK60U3J',3,following30
user26,b'Soetoro\xe2\x80\x99s whole life is a lie. May he be behind. bars and experiencing GITMO reviewing all the evil he reigned on t\xe2\x80\xa6 https://t.co/X01Kafo8zc',3,following30
user26,"b'Our own Corrupt evil politicians planning to kill brave Americans, over and over and over https://t.co/4IHljYhXMN'",3,following30
user26,"b""RT @MsMoon53: OMG... She's a special kind of idiot, isn't she?! \nI'm sure she's competing with Joe Biden for the Dem's new 'Gaff Machine' t\xe2\x80\xa6""",1,following30
user26,b'Uranium One is among her crimes https://t.co/drJFZi8yuh',3,following30
user26,"b'RT @DailyCaller: Drain The Swamp: EPA Shed 1,200 Jobs In Trump\xe2\x80\x99s First Year And A Half https://t.co/bymRXIZTIQ https://t.co/USJn3cREqp'",1,following30
user26,b'RT @AnnaApp91838450: https://t.co/M8CrVFb3fr\nHate Filled Democrats\nSpent Half As Much Time \nOn Bull S**t Hate Trump!\nJust Think What Americ\xe2\x80\xa6',1,following30
user26,"b'RT @bevbmeares: @martingeddes Who besides Trump has stood up for western civilization? Not Trudeau, Merkel, May, Macron?? They are all abou\xe2\x80\xa6'",3,following30
user26,b'so many really corrupt evil criminal politicians in Ca. They all need to go. Eric\xe2\x80\x99s pal Adam Schiff has arranged mu\xe2\x80\xa6 https://t.co/7lHCXz9chU',1,following30
user26,"b'RT @ComfortablySmug: At the end of the day, the libs want to take your guns and replace Christmas with Sharia'",3,following30
user26,b'@RepMaxineWaters Uranium One is coming for you Max. No wonder she screams Impeachment. She is going down for many r\xe2\x80\xa6 https://t.co/GJuigP7rQI',3,following30
user26,b'RT @CBPRGV: #RGV #BorderPatrol agents arrest smugglers in three smuggling attempts which resulted in the seizure of over 700 pounds of mari\xe2\x80\xa6',4,following30
user26,b'@SenSchumer more Chuckie peeps https://t.co/wdvcUndLcv',1,following30
user26,"b'RT @DebiLevine3: Finally. The charade carried out by our corrupt gov. MSM, evil John McCain and his white helmets exposed. Just sickening.\xe2\x80\xa6'",1,following30
user26,b'RT @intheMatrixxx: Over 1 million ordered to evacuate in Virginia? Rats Running? FF western event? Watch the water?\n\nThoughts?  \n\n@POTUS #Q\xe2\x80\xa6',1,following30
user26,b'Could be. One or two will or have testified against her. I dont know how she gets out of treason. She may have 2 ty\xe2\x80\xa6 https://t.co/2yS5Ep2kit',3,following30
user26,b'Thanks for showing us all of the crimes you committed and all the money you made off the backs of innocent and brav\xe2\x80\xa6 https://t.co/2RjitDqKmg',1,following30
user26,"b'Hey thanks for keeping it all covered up for Bush and carrying on the traditional of funding, arming the terrorists\xe2\x80\xa6 https://t.co/adBQzlx8pl'",3,following30
user26,b'RT @celtxrock: Thank you Barack Obama. You continued what your Muslim brethren began. https://t.co/xPAlQAXYGh',3,following30
user26,"b'Wow, Iwondered why  Paetreus was thrown under the bus at the time. Soetoro and Killary killing our own soldiers and\xe2\x80\xa6 https://t.co/SQFTDglkfi'",1,following30
user26,b'The evil happening behind the scenes in every branch of our government just doesnt end. https://t.co/A5aWZStdnb',1,following30
user26,"b'Finally. The charade carried out by our corrupt gov. MSM, evil John McCain and his white helmets exposed. Just sick\xe2\x80\xa6 https://t.co/623EzJd0Qr'",1,following30
user26,"b'RT @ThomasWictor: (31) This is the man who coined the phrase ""Clown Apocalypse.""\n\nHis name was Georg Lembke. https://t.co/hjebexiMjN'",1,following30
user26,"b""RT @ThomasWictor: (26) If we'd elected Hillary, we would have been washed out to sea.\n\nWe would've never made it back to shore.\n\nAnd I woul\xe2\x80\xa6""",1,following30
user26,"b""RT @ThomasWictor: (18) That's how I felt about the United States.\n\nMy brother and I looked into becoming citizens of other countries.\n\nDona\xe2\x80\xa6""",4,following30
user26,"b'RT @My2CentsGritXO: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8September 11, 2001: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\nCitizens of the U.S., besieged by terror\xe2\x80\x99s sting,\nrose up, weeping glory, as if on eagles\xe2\x80\x99 win\xe2\x80\xa6'",3,following31
user26,"b'RT @TheReady1775: I want every cop-hating, Nike wearing, National Anthem kneeler to know that my best friend since childhood, a 20+ year NY\xe2\x80\xa6'",1,following31
user26,b'Good!  Am sick of stolen identities!  Deport and NEVER allow even a remote possibility of citizenship. https://t.co/bx6l1gpxad',1,following31
user26,b'RT @MayTalcott: Sharia Law: Does Sharia Law Have A Place In The USA?',1,following31
user26,b'Wake up.  What devours Europe will spread here. https://t.co/j2ZZX5JLWp',3,following31
user26,b'RT @DonaldJTrumpJr: Obama claiming this economy may be the dumbest thing I\xe2\x80\x99ve ever heard. Anyone with a brain knows his policies of over re\xe2\x80\xa6',1,following31
user26,b'RT @KrisParonto: Liberal Hypocrisy and Conservative censorship on full display .... again \xf0\x9f\x99\x84 ... this is getting old @jack &amp; @Twitter \xf0\x9f\xa4\xa8 #Lia\xe2\x80\xa6',1,following31
user26,b'RT @9titles15years: @festus66 They all get paid for this insanity and that money always ends up coming from the same radical Left multi-bil\xe2\x80\xa6',1,following31
user26,b'RT @4uConservatives: Will you be voting for Donald Trump in 2020?\n\nPlease RT after you vote!',4,following31
user26,"b'RT @marklevinshow: The pathetic, childish &amp; obnoxious conduct of the Senate Judiciary Committee Democrats, every damn one of them, demonstr\xe2\x80\xa6'",1,following31
user26,b'RT @SebGorka: When you subvert a lawful and constitutionally mandated authority it\xe2\x80\x99s NOT #RESISTANCE it\xe2\x80\x99s #TREASON. https://t.co/4BX0gN6qOL',3,following31
user26,"b'Thread by @ThomasWictor: ""(1) Anatomy of a political stunt in which a father used the murder of his daughter to try\xe2\x80\xa6 https://t.co/zbWqRrWiny'",1,following31
user26,b'RT @HurlRamone: *18-20 American spies killed by China as a result of Hillary giving them server access. \n*American spies killed by Iran at\xe2\x80\xa6',3,following31
user26,b'RT @RealJamesWoods: For all you morons who embrace socialism... https://t.co/V7lGBI3a12',1,following31
user26,"b""RT @ThomasWictor: (19) Just watch everything unfold the way I'm predicting.\n\nThe SDNY is F*CKED.\n\nThey corrupted the Cohen case for politic\xe2\x80\xa6""",1,following31
user26,"b'RT @GOP: \xe2\x80\x9cWe believe that any party that puts criminal aliens before American citizens should be voted out of office, not into office.\xe2\x80\x9d htt\xe2\x80\xa6'",1,following31
user26,"b'RT @S_Cooper0404: Leftist narrative peddler, Symone Sanders, says the murder of #MollieTibbetts had nothing to w/ her killer being in the U\xe2\x80\xa6'",1,following31
user26,b'RT @TomFitton: Interesting. Cohen Attorney Lanny Davis Is Registered Foreign Agent for Pro-Russian Oligarch Wanted by US Government and Lin\xe2\x80\xa6',3,following31
user26,b'Excellent thread on Security Clearances and how so many operatives do not deserve to keep them.  Time to clean the\xe2\x80\xa6 https://t.co/kV80SlOHa0',3,following31
user26,b'RT @USArmy: Would you go out in a hailstorm to save the flag?\n\n#USArmy Soldiers would. \n\n@FOX2News\n\nhttps://t.co/XkdgkBpcU0 https://t.co/qk\xe2\x80\xa6',3,following31
user26,"b'RT @marklutchman: Andrew Cuomo, how dare you pardon an  illegal immigrant facing deportation, just hours after Mollie Tibbetts was murdered\xe2\x80\xa6'",1,following31
user30,b'RT @TempusSpiritus: 5 Signs You\xe2\x80\x99re A Liberal\n\n\xf0\x9f\x8f\xa1 You live in your mom\xe2\x80\x99s basement\n\n\xf0\x9f\x91\x99 You wear panties to a protest\n\n\xf0\x9f\x8d\x94 You protest In-N-Out Bu\xe2\x80\xa6',1,following32
user30,"b'@LeslieMarshall ""Begging"" looks good on you!'",1,following32
user30,"b'@MLSist Yes, god bless the internet! Bozo Barry! https://t.co/ODc0d8528f'",1,following32
user30,"b""@CNN @CNNOpinion Stop your blubbering over Serena. She lost to a younger, better player! She's not entitled to win!\xe2\x80\xa6 https://t.co/0G1STlog4n""",4,following32
user30,b'RT @realDonaldTrump: Melania and I wish all Jewish people Shana Tova and send our warmest greetings to those celebrating Rosh Hashanah and\xe2\x80\xa6',4,following32
user30,b'RT @mike_Zollo: Barack Obama\xe2\x80\x99s legacy:\n\nReleased 5 Islamic terrorists for a traitor\n\nLeft 4 Americans alone to die in Benghazi\n\nWeaponized\xe2\x80\xa6',3,following32
user30,"b""RT @drawandstrike: Serena isn't wearing those big floppy covering outfits to hide the extra weight. She's hiding the fact her skeletal stru\xe2\x80\xa6""",1,following32
user30,"b""@Mediaite This is F'ing AWESOME! https://t.co/cLM1P9zLAm""",1,following32
user30,"b""RT @RBPundit: The stunning hypocrisy of @SenBlumenthal questioning someone's honesty is something to behold.\n\nMotherfucker lied about seein\xe2\x80\xa6""",1,following32
user30,b'RT @redsteeze: That time Linda Sarsour endorsed NRA sponsored open carry 2A Constitutionally protected rights. https://t.co/kys75aOzHb',3,following32
user30,"b'RT @derekahunter: Actual quote: ""Let\'s build off the success we\'ve had on Gov. Scott. The last thing we need to do is to monkey this up by\xe2\x80\xa6'",1,following32
user30,b'RT @PolishPatryot: Antifa Army Training Video https://t.co/8dC9DWHYID',3,following32
user30,"b'RT @DLoesch: The murderer lived in Maryland which had UBCs, mag restrictions, registration, qualification license, was may-issue, red flag\xe2\x80\xa6'",3,following32
user30,"b""@brianstelter @PARISDENNARD Deranged Phil Mudd should be the one suspended! Can't wait for president Trump to remov\xe2\x80\xa6 https://t.co/5V8MFNwgQ1""",1,following32
user30,"b'@staggs8309 @AnnCoulter Or C. \nHell yes, the treason between HRC, with her store bought Russian dossier, and her el\xe2\x80\xa6 https://t.co/tNha1G1Imu'",3,following32
user30,b'RT @rektredpill: BUILD THE FUCKING WALL https://t.co/c8MzogEQLE',1,following32
user30,"b""@StephenMilIer He's a fu*king disgrace! \n\ncc Jeff Sessions""",1,following32
user30,b'RT @DrMartyFox: ATTN: Marxist Globalist Trump Haters\n\nSpeaking As The Son Of #Auschwitz Survivors\n\n@realDonaldTrump Protecting Children Fro\xe2\x80\xa6',3,following32
user30,"b'RT @DeepStateExpose: Just two weeks ago, Obama slips up and admits he was an illegitimate and Unconstitutional, Foreign President, born in\xe2\x80\xa6'",3,following32
user30,b'RT @BuckSexton: Kinda like how CNN doesn\xe2\x80\x99t think it\xe2\x80\x99s  a left wing news organization \n\nDelusions can be fun https://t.co/z6UhLsnApX',1,following32
user30,"b""RT @redsteeze: They're outraged because he's one of their primary sources, which explains why his spying on congress and lying under oath a\xe2\x80\xa6""",1,following32
user30,b'RT @Juju_rja: Treason: Democrats illegally stuffing ballot boxes https://t.co/8eV0arOnY1 via @YouTube',3,following33
user30,b'Treason: Democrats illegally stuffing ballot boxes https://t.co/8eV0arOnY1 via @YouTube',3,following33
user30,"b'RT @JordanSchachtel: ""Trump-Russia"" beat writers at NYT+WaPo are willing arms of a campaign to sabotage the WH. Simple stenographers for th\xe2\x80\xa6'",3,following33
user30,b'RT @AnnaApp91838450: Good Night\xf0\x9f\x87\xba\xf0\x9f\x87\xb8Patriots\nPost Were A$$ Kicking\xf0\x9f\x94\xa5\nLuv President Trump\xe2\x9d\xa4\nAwesome Followers/Blue\nMilitary/ICE! Never Give Up \nT\xe2\x80\xa6',1,following33
user30,"b'RT @LiberatedCit: #HurricaneFlorence2018\n #LiberalismIsAMentalDisorder \xf0\x9f\xa4\xaa\n\nDemocrats, media blaming Trump for Hurricane Florence is a new lo\xe2\x80\xa6'",1,following33
user30,"b""RT @lalady71055: Benghazi isn't going away! Justice!\xf0\x9f\x87\xba\xf0\x9f\x87\xb8Let's show her what a difference it makes...behind bars.... https://t.co/O7FzlS9cf4""",3,following33
user30,"b'EVIL, LYING WOMAN. = #Democrat, https://t.co/djcttDuXbj'",1,following33
user30,"b'RT @NWSEastern: Life-threatening, catastrophic flash flooding &amp; prolonged significant river flooding are likely over portions of the Caroli\xe2\x80\xa6'",4,following33
user30,b'RT @DineshDSouza: Finally an administration that works to strengthen our allies and weaken our adversaries https://t.co/gIxuAktsJL',3,following33
user30,b'RT @RealJamesWoods: Twitter now says calling illegal aliens \xe2\x80\x9cillegal aliens\xe2\x80\x9d violates some regulation they have. #IllegalAliens  Yet that i\xe2\x80\xa6',1,following33
user30,b'RT @RealJamesWoods: They don\xe2\x80\x99t denounce it because they encourage it. #DemocratsAreDangerous https://t.co/OKcHyLbLTI',3,following33
user30,"b""I saw her lies! That's all she does is LIE! #CrookedHillary! Go back in your cave!\n\n#WalkAwayFromDemocrats https://t.co/xDj446f9u7""",1,following33
user30,b'RT @gmott57: @RealJamesWoods ILLEGAL ALIENS.ILLEGAL ALIENS. ILLEGAL ALIENS. ILLEGAL ALIENS.ILLEGAL ALIENS. ILLEGAL ALIENS. ILLEGAL ALIENS.I\xe2\x80\xa6',1,following33
user30,b'RT @pspoole: Ted Cruz Renews Call To Designate Muslim Brotherhood a Terrorist Group https://t.co/KSJbypUnaQ via @pjmedia_com',3,following33
user30,b'RT @bluewaterda: @Juju_rja @realDonaldTrump That\xe2\x80\x99s what they do in Puerto Rico The mayor is corrupt',1,following33
user30,"b'RT @Juju_rja: @HillaryClinton @KamalaHarris Kamala made a complete fool of herself and Judge Kavanaugh, set her straight. Go back and watch\xe2\x80\xa6'",1,following33
user30,b'@HillaryClinton @KamalaHarris She was put in her place by the Judge. Made a fool of herself.',1,following33
user30,"b'@HillaryClinton @KamalaHarris Kamala made a complete fool of herself and Judge Kavanaugh, set her straight. Go back\xe2\x80\xa6 https://t.co/X4bJTSUB7u'",1,following33
user30,"b'@HillaryClinton ABSOLUTELY FALSE, HILLARY!  STILL LYING TO ANYONE WHO WILL LISTEN! YOU AND NOT NAMED #CROOKEDHILARY\xe2\x80\xa6 https://t.co/SOu5epRjjx'",1,following33
user30,b'RT @grizzlemeister: Hi Crooked @HillaryClinton!Patriots noticed Uwere silent regarding those Uallowed 2die on URwatch NBenghazi w/out sendi\xe2\x80\xa6',3,following33
user31,b'Mr President @realDonaldTrump you are totally right. #sisi_fucking_killer\nTrump called Egypt\xe2\x80\x99s Sissi \xe2\x80\x9ca f***ing kil\xe2\x80\xa6 https://t.co/kS4z0nSMvk',3,following34
user31,"b'9/11 quote.. ""Science flies you to the moon. Religion flies you into buildings.""'",3,following34
user31,"b'RT @LilithLovett: The definition of racism is simple, you don\xe2\x80\x99t need some fucking mathematical equation to calculate which race you\xe2\x80\x99re allo\xe2\x80\xa6'",1,following34
user31,"b'For there to be justice, does there need to be equality? \xe2\x80\x94 Equality assumes everyone is the same, has the same abil\xe2\x80\xa6 https://t.co/c2jTIg9Peo'",4,following34
user31,"b'@twittwootwiggy I think Allah gets entertained watching his believers having fun when they rape children, but he ge\xe2\x80\xa6 https://t.co/uuprptoXxE'",3,following34
user31,"b""RT @AtheistRepublic: Because if you don't sin Jesus died for nothing. https://t.co/5vwu3r8Whb""",0,following34
