user,tweets,follows,,
follower35,b'RT @RealJamesWoods: Twitter now says calling illegal aliens \xe2\x80\x9cillegal aliens\xe2\x80\x9d violates some regulation they have. #IllegalAliens  Yet that i\xe2\x80\xa6',user30,,
follower35,b'RT @RealJamesWoods: They don\xe2\x80\x99t denounce it because they encourage it. #DemocratsAreDangerous https://t.co/OKcHyLbLTI',user30,,
follower35,"b""I saw her lies! That's all she does is LIE! #CrookedHillary! Go back in your cave!\n\n#WalkAwayFromDemocrats https://t.co/xDj446f9u7""",user30,,
follower35,b'RT @gmott57: @RealJamesWoods ILLEGAL ALIENS.ILLEGAL ALIENS. ILLEGAL ALIENS. ILLEGAL ALIENS.ILLEGAL ALIENS. ILLEGAL ALIENS. ILLEGAL ALIENS.I\xe2\x80\xa6',user30,,
follower35,b'RT @pspoole: Ted Cruz Renews Call To Designate Muslim Brotherhood a Terrorist Group https://t.co/KSJbypUnaQ via @pjmedia_com',user30,,
follower35,b'RT @bluewaterda: @Juju_rja @realDonaldTrump That\xe2\x80\x99s what they do in Puerto Rico The mayor is corrupt',user30,,
follower35,"b'RT @Juju_rja: @HillaryClinton @KamalaHarris Kamala made a complete fool of herself and Judge Kavanaugh, set her straight. Go back and watch\xe2\x80\xa6'",user30,,
follower35,b'@HillaryClinton @KamalaHarris She was put in her place by the Judge. Made a fool of herself.',user30,,
follower35,"b'@HillaryClinton @KamalaHarris Kamala made a complete fool of herself and Judge Kavanaugh, set her straight. Go back\xe2\x80\xa6 https://t.co/X4bJTSUB7u'",user30,,
follower35,"b'@HillaryClinton ABSOLUTELY FALSE, HILLARY!  STILL LYING TO ANYONE WHO WILL LISTEN! YOU AND NOT NAMED #CROOKEDHILARY\xe2\x80\xa6 https://t.co/SOu5epRjjx'",user30,,
follower35,b'RT @grizzlemeister: Hi Crooked @HillaryClinton!Patriots noticed Uwere silent regarding those Uallowed 2die on URwatch NBenghazi w/out sendi\xe2\x80\xa6',user30,,
follower36,b'RT @Jali_Cat: \xf0\x9f\x9a\xa8Treasonous @JohnKerry Meets With Iran to Salvage Nuke Deal With Rogue Diplomacy\xf0\x9f\x9a\xa8\n\nThis is ILLEGAL. When will @DHSgov @TheJus\xe2\x80\xa6',user30,,
follower36,b'RT @Bamafanaticfan1: A Must Read Monopoly\xe2\x80\x99s Are Not Suppose To Happen But With Obama\xe2\x80\x99s Corruption Of Everything He Touched It Happened The\xe2\x80\xa6',user30,,
follower36,b'A Must Read Monopoly\xe2\x80\x99s Are Not Suppose To Happen But With Obama\xe2\x80\x99s Corruption Of Everything He Touched It Happened T\xe2\x80\xa6 https://t.co/uTIkXjxXqs',user30,,
follower36,b'RT @BryanP18: @Bamafanaticfan1 @POTUS ASS Clown moment!',user30,,
follower36,b'RT @Bamafanaticfan1: #DrainTheDeepStateSwamp #WalkAwayDemocrats2018 #AmericaFirst #VoteRed @POTUS https://t.co/9mCUmwHbbe',user30,,
follower36,"b""RT @LisaMei62: Lordy, I'm glad there are tapes. https://t.co/WrRdzgCCQV""",user30,,
follower36,"b'RT @Bamafanaticfan1: California Taxation Out Of Control, Lawlessness Of The Liver Party Illegals Voting, Open Borders, Socialism #WalkAwayF\xe2\x80\xa6'",user30,,
follower36,"b'California Taxation Out Of Control, Lawlessness Of The Liver Party Illegals Voting, Open Borders, Socialism\xe2\x80\xa6 https://t.co/5pJoXFvLDY'",user30,,
follower36,b'RT @Bamafanaticfan1: Absolutely #WalkAwayFromDemocrats2018 #AmericaFirst  Take Our Country Back #DrainTheDeepStateSwamp Clean Up Our Govern\xe2\x80\xa6',user30,,
follower36,b'Absolutely #WalkAwayFromDemocrats2018 #AmericaFirst  Take Our Country Back #DrainTheDeepStateSwamp Clean Up Our Gov\xe2\x80\xa6 https://t.co/YBKTOvJp0i',user30,,
follower36,"b'RT @Raging_Red: @GregRubini Strzok sounds like a one-man sleeper cell, activated by Brennan. How many more \xe2\x80\x9cStrzoks\xe2\x80\x9d did he and Obama plant\xe2\x80\xa6'",user30,,
follower36,"b""RT @rl3usa: @Bamafanaticfan1 @POTUS So wrong punishing Hungary because they don't want illegals in their country.  How sad!!!""",user30,,
follower36,b'RT @RobinFredricks1: Immigration dividing nations. https://t.co/1axsZCHkJh',user30,,
follower36,b'RT @NoSpinNews: More leftist craziness coming from the city of Chicago! Mayor Rahm Emanuel is set to form a task force that will consider i\xe2\x80\xa6',user30,,
follower36,b'Obama\xe2\x80\x99s Other Stupid Scheme Like Obama Scare Sure To Fail Look At Chicago #RahmEmmanuel Is A Disaster #VoteDemsOut\xe2\x80\xa6 https://t.co/uQHOO2bGT8',user30,,
follower36,b'Joe Scarborough Has TDS Mentally UnStable Reports Lies Lies Lies @POTUS https://t.co/F8bieU9arS',user30,,
follower36,b'RT @Bamafanaticfan1: She\xe2\x80\x99s Already Saying Impeach Pence For What Charges ??? Displays Just How Low Her IQ Truly Is \xf0\x9f\x98\x82 https://t.co/W031cdRSfJ',user30,,
follower36,b'She\xe2\x80\x99s Already Saying Impeach Pence For What Charges ??? Displays Just How Low Her IQ Truly Is \xf0\x9f\x98\x82 https://t.co/W031cdRSfJ',user30,,
follower36,b'RT @Bamafanaticfan1: Democrats Always Need Victims To Exploit Everyone Knows The Supplies Were There  Pallets  Of Supplies&amp; Unions R Democr\xe2\x80\xa6',user30,,
follower36,b'RT @Bamafanaticfan1: Founder of GoFundMe account for homeless man is arrested on traffic warrant: report\n\nhttps://t.co/9LyjFpqj7t\nKeep Circ\xe2\x80\xa6',user30,,
follower37,b'RT @BDUTT: Why is Bishop Franco a man accused of rape being given all this TV space to defend himself ? When the men accused of rape in Kat\xe2\x80\xa6',user31,,
follower37,b'RT @TimesNow: The ABVP won four posts at Maharishi Dayanand Saraswati University defeating the NSUI candidates\n\nhttps://t.co/NTckPh1H5v',user31,,
follower37,"b'RT @vivekagnihotri: The time has come to shine, again. \nIt\xe2\x80\x99s time we \xe2\x80\x98end the delusion\xe2\x80\x99s sleep and behold the dawn, having slept long in Ka\xe2\x80\xa6'",user31,,
follower37,b'RT @vivekagnihotri: A new Sun is waiting to emerge and shine equally on this land. This dharmyudh may not be visible in media. It\xe2\x80\x99s not wri\xe2\x80\xa6',user31,,
follower37,b'RT @vivekagnihotri: This renaissance will be born out of the womb of Bharat. Not India.\nThis is a war between a billion people and a minori\xe2\x80\xa6',user31,,
follower37,"b'RT @vivekagnihotri: They want bloodbath in this land of peace. It\xe2\x80\x99s my conviction, this time they shall be defeated. Because the time of an\xe2\x80\xa6'",user31,,
follower37,"b'RT @vivekagnihotri: For the first time, India is ruled by its own people. And they can\xe2\x80\x99t tolerate this. That\xe2\x80\x99s why they are seeing intolera\xe2\x80\xa6'",user31,,
follower37,"b'RT @vivekagnihotri: They have always been a minority but they ruled us, looted us and eventually divided us. Strangely, for last 1200 yrs I\xe2\x80\xa6'",user31,,
follower37,b'RT @vivekagnihotri: They block &amp; intellectually lynch those who are rooted in this land &amp; fight for their dignity. They keep the caste issu\xe2\x80\xa6',user31,,
follower37,"b'RT @vivekagnihotri: Dear fellow Bharatwasi, \nThey want to block my handle. They want to block my voice. They have always blocked the voice\xe2\x80\xa6'",user31,,
follower37,"b'RT @AsYouNotWish: We Dogras successfully kept Kashmiri jihadists in their place for 100 years. Then came accidental Hindu, Pandit Nehru, wh\xe2\x80\xa6'",user31,,
follower37,b'RT @TajinderBagga: \xe2\x80\x98Bharat ke Veer\xe2\x80\x99 initiative has been able to serve 188 families of the brave soldiers who lost their lives in the line o\xe2\x80\xa6',user31,,
follower37,b'RT @karanjohar: Today we remember the heroes! Circa 1897. 21 SIKHS VS 10000 AFGHANS. THE BRAVEST BATTLE EVER FOUGHT!!! #KESARI ...\n\n#Saraga\xe2\x80\xa6',user31,,
follower37,"b'RT @akshaykumar: On #SaragarhiDay, here\xe2\x80\x99s the first look of #KESARI - our humble tribute to the martyrs of Saragarhi! \n\xe2\x80\x9cAaj meri pagdi bhi\xe2\x80\xa6'",user31,,
follower37,"b""RT @ippatel: AMU issues Fatwa that No Shorts, Slippers allowed outside Rooms in Boy's hostel &amp; called it basic traditions of AMU. But Burka\xe2\x80\xa6""",user31,,
follower37,b'RT @advmonikaarora: CPI(Maoist) document admits how so called Human Rights Activists are part of their violent organization to overthrow th\xe2\x80\xa6',user31,,
follower37,"b'RT @SwarajyaMag: India Has Become Dharamshala For Illegal Immigrants, NRC Would Mean Detect, Delete And Deport: Ram Madhav \n\nhttps://t.co/M\xe2\x80\xa6'",user31,,
follower37,b'RT @nanditathhakur: you guys are wasting your time in entering into faltu debates with leftists... rather invest your energy to educate peo\xe2\x80\xa6',user31,,
follower37,b'RT @ashokepandit: We together will fight &amp; defeat these antinational forces. Jeet Humari hi Hai dost. https://t.co/I6u9Y8XMDl',user31,,
follower37,"b'RT @eOrganiser: The Idea of \xe2\x80\x98Being Hindu\xe2\x80\x99\n\n#SwamiVivekananda on 9/11 1893 presented the core-values of Hindu Dharma to the West, in a langu\xe2\x80\xa6'",user31,,
follower37,b'RT @ippatel: Missionary of Jesus has condemned 5 nuns protesting against Jalandhar Bishop who raped Nun 13 times &amp; called him innocent soul\xe2\x80\xa6',user31,,
follower37,"b'RT @rajeev_mp: #Respect \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\nThis brave lady sums up fight tht Indians are faced with - The hooliganism,lies n corrptn of @INCIndia trying to\xe2\x80\xa6'",user31,,
follower37,b'RT @AskAnshul: Shia Waqf Chief Rizvi expelled from Islam by Muslim Clerics because He said Homosexuality prevails in Madarasas.\n\nHis earlie\xe2\x80\xa6',user31,,
follower37,"b'RT @ippatel: Time has come to divide Jammu &amp; Kashmir in 3 States, ie. Jammu, Kashmir &amp; Laddakh. Its very old demand &amp; may happen before Ele\xe2\x80\xa6'",user31,,
follower37,"b'RT @SwarajyaMag: To Protect Sikh Sentiments, Delhi\xe2\x80\x99s Civic Bodies Demand Eateries Reveal If They Serve Halal Or Non-Halal Meat\n\nhttps://t.c\xe2\x80\xa6'",user31,,
follower37,b'RT @AMIT_GUJJU: mohalla clinic when they heard japanis and foreigners are coming to visit https://t.co/rtCJkPosBH',user31,,
follower37,"b""RT @advmonikaarora: Why God's own country #kerala should be ruled by such demons? #CPMKills #Redterror #KeralaFloodrelief https://t.co/YvQQ\xe2\x80\xa6""",user31,,
follower37,b'RT @TVMohandasPai: Total nonsense! Nothing of Islam was discussed. Why lie like this when you were not here? These lies by hinduphobic fund\xe2\x80\xa6',user31,,
follower37,b'RT @0e4a7bcc89b1496: @rose_k01 @Swamy39 Not only hindu saadhu... Even so called god man of other beliefs are depicted as hindu saadhu.. Fra\xe2\x80\xa6',user31,,
follower38,b'RT @AMAZlNGNATURE: There is nothing better than a cow cuddle.  \xf0\x9f\x90\xae\xf0\x9f\x98\x8d https://t.co/cSj02ac4Ll',user31,,
follower38,"b'RT @TrueIndology: Burning Hindu scriptures isn\'t bravery. They were frequently burnt in Muslim rule. A person burnt them and became ""father\xe2\x80\xa6'",user31,,
follower38,b'@AartiTikoo @RajniShaleen @capt_amarinder She seems deranged. I hope she gets psychiatric help.',user31,,
follower38,b'RT @brineOfbrain: @AartiTikoo @RajniShaleen @capt_amarinder She is a cheapster publicity seeker. If she is brave she will try books of othe\xe2\x80\xa6',user31,,
follower38,b'RT @dog_feelings: gooooob morning. today is full of possibilities. maybe i\xe2\x80\x99ll do things. or maybe i won\xe2\x80\x99t',user31,,
follower38,b'RT @brakoo: The local vinAyagar temple is all decked up!\n\n#GaneshChaturthi https://t.co/NcQSin36KS',user31,,
follower38,"b'RT @MODIfiedVikas: BJP should definitely have better dalit face for 2019 from NW Delhi constituency than bigot Hindu-hater, motor-mouth lik\xe2\x80\xa6'",user31,,
follower38,"b""RT @trackevangelism: How is Udit Raj's demand different from Fadnavis using Sidhi Vinayak temple funds for govt projects? What is the princ\xe2\x80\xa6""",user31,,
follower38,b'@rohini_sgh @RahulGandhi @INCIndia Help us understand how that is different from your obsessive Anti Modi agenda?',user31,,
follower38,"b""RT @sakshi_dayal: A week after Hindu outfits objected to the use of a loudspeaker at a mosque in Gurgaon's Sheetla Mata Colony,claiming the\xe2\x80\xa6""",user31,,
follower38,b'RT @noconversion: @Dr_Uditraj Church is the biggest Land owner in INDIA after GOI .. Why dont you ask Church to sell just 10% of the land t\xe2\x80\xa6',user31,,
follower38,"b""RT @madhukishwar: 4. A bunch of Christo-Islamic hirelings came &amp; created cheap melodrama just before shri Mohan Bhagwat's speech-- screamin\xe2\x80\xa6""",user31,,
follower38,b'RT @neener_baneener: We found a dog that looks like a cow so we named it horse https://t.co/cdHcylXses',user31,,
follower38,"b'RT @vivekagnihotri: I say \xe2\x80\x98stone-pelters\xe2\x80\x99, they start lynching me. I say \xe2\x80\x98Jehadis\xe2\x80\x99, they lynch me. I say #UrbanNaxals, they start lynching\xe2\x80\xa6'",user31,,
follower38,"b'RT @Kuvalayamala: Whitewashing Leftist crimes is a blunder. same as\nISIS bad, Islam Good, Evangelists bad, Christianity good narrative http\xe2\x80\xa6'",user31,,
follower38,"b'RT @shuchikalra: How come the most intolerant, bigoted, ignorant and narrow-minded people get to call themselves ""liberals"".'",user31,,
follower38,b'RT @muglikar_: Congress gives interest free loan of 90 crores to NatHerald\n\nYoung India buys the debt from congress party for 50 lacs only.\xe2\x80\xa6',user31,,
follower38,b'Deepak Sharma is back! For all the #NOTArds out there. \n\nhttps://t.co/fpiVuPJe6U',user31,,
follower38,b'RT @activepuppie: Puppy is so adorable and funny\xf0\x9f\x98\x8d https://t.co/e4kjykSerW',user31,,
follower38,b'RT @YRDeshmukh: Aah.. the supply side is so easy for you Mam; just take empty bottles with you in the next liberal gathering. On demand sid\xe2\x80\xa6',user31,,
follower38,b'RT @NishkaK: @theskindoctor13 @serenawilliams What about poor Naomi Osaka?\nSerena Williams behaved like a pukka narcissist and destroyed th\xe2\x80\xa6',user31,,
follower38,"b'RT @Ra_Bies: Thank you for reporting it, even those who\xe2\x80\x99d not read @vivekagnihotri\xe2\x80\x99s tweet have now read it and rest assured, most of peopl\xe2\x80\xa6'",user31,,
follower38,b'RT @Swamy39: If a Hindu sadhu is even alleged of putting his hand on a girl\xe2\x80\x99s shoulder as was the case of Asaram Bapu he gets life imprison\xe2\x80\xa6',user31,,
follower38,"b'@dkkothari Sir, you should block them all and share the block list. We can block these intolerant cowards wholesale.'",user31,,
follower38,"b'RT @StandWithUs: Actual footage of some Palestinians celebrating the #911 terror attacks against #USA. This footage aired on @CNN, @MSNBC &amp;\xe2\x80\xa6'",user31,,
follower38,b'The word hypocrisy is not impactful enough to describe these people. https://t.co/8wwLDMeEJH',user31,,
follower38,b'RT @SeemaTrivedi6: @GaimWhatsAGaim @vivekagnihotri That is so true',user31,,
follower38,"b""RT @sailorsmoon: So I was at this roadside cigarette shop in Gurgaon and one guy don't know in what desperation or context said.. ye saala\xe2\x80\xa6""",user31,,
follower39,"b'RT @toddeherman: But heroin? Hell, shoot that up in the front entrance of the @SeattlePD then take a crap and smoke some meth. https://t.co\xe2\x80\xa6'",user32,,
follower39,"b'RT @TheMarkPantano: Not all crimes are preventable, but every crime committed by an illegal alien is.'",user32,,
follower39,b'RT @thecjpearson: Saying the words \xe2\x80\x9cillegal alien\xe2\x80\x9d may get you into hot water online but calling a black kid with conservative thoughts a \xe2\x80\x9c\xe2\x80\xa6',user32,,
follower39,b'RT @thecjpearson: Democrats are the real racists. Don\xe2\x80\x99t let anyone tell you different. https://t.co/x9DCvrFhie',user32,,
follower39,"b""RT @missterriwilson: @DLoesch This has 'bad shoot' all over it. She's lying.""",user32,,
follower39,"b'RT @ShootesStraight: @1776Stonewall This is no lie, the Dems want Repubs to stay home on Election Day, pay no attention to left wing BS. \nV\xe2\x80\xa6'",user32,,
follower39,b'TWO DAYS LATER: @CNN Has Still Not Done A Story About Farzad Fazeli Who Attempted To Stab Republican Candidate\xe2\x80\xa6 https://t.co/br2kQlD8AH',user32,,
follower39,"b""No, of course we don't. Unless we're fat-shaming Donald Trump or any other person we don't like, that is. https://t.co/BY6VtMicWr""",user32,,
follower39,b'@mikeypredsfan @ISupport_Israel Looks like it already has. No time for dental care and oral hygiene. Too busy raisi\xe2\x80\xa6 https://t.co/932HdlKNS0',user32,,
follower39,"b'Psycho alert! Muslima jihadette is proud of her son for SUICIDE BOMBING. Calls it \'best day of my life"".\n\nvia Free\xe2\x80\xa6 https://t.co/3qHCA0UpET'",user32,,
